Datum Zeit; Schwartenberg TEMP; Schwartenberg FEUCHT; Schwartenberg STRAHL; Schwartenberg DRUCK; Schwartenberg BEN; Schwartenberg NO; Schwartenberg NO2; Schwartenberg O3; Schwartenberg PM10_TEOM; Schwartenberg SO2
; GRADC; PROZ; W/m2; hPa; µg/m³; µg/m³; µg/m³; µg/m³; µg/m³; µg/m³
13.08.2022 23:00;17;89,2;0;1017;0,2;1;2;88;10;1,5
13.08.2022 22:00;16,8;91,2;0;1018;0,2;1;2;87;2;1
13.08.2022 21:00;17,1;89,1;0;1018;0,2;1;2;86;7;1
13.08.2022 20:00;17,8;85,9;3;1018;0,2;1;3;90;8;1,1
13.08.2022 19:00;18,6;80,5;48;1018;0,2;1;3;92;14;1,3
13.08.2022 18:00;19,4;77,2;176;1018;0,2;1;3;98;12;1,3
13.08.2022 17:00;20;76,5;261;1018;0,2;1;3;93;10;1,2
13.08.2022 16:00;20;79,8;550;1018;0,2;1;4;88;11;1,1
13.08.2022 15:00;18,2;88,1;273;1019;0,2;1;5;80;12;1,1
13.08.2022 14:00;17,2;91,5;150;1019;0,3;1;5;76;11;1,1
13.08.2022 13:00;16,8;94,1;202;1019;0,2;1;6;74;11;1,3
13.08.2022 12:00;16;98,1;160;1019;0,1;1;4;75;12;1
13.08.2022 11:00;16,4;91,3;81;1019;0,1;1;3;90;12;1,1
13.08.2022 10:00;18;74,2;181;1020;0,1;1;3;96;11;1,6
13.08.2022 09:00;18,3;68,5;172;1019; NaN;1;4;88;11;2,6
13.08.2022 08:00;18,2;64,8;283;1019; NaN;1;3;92;9;2
13.08.2022 07:00;18,2;64;133;1019; NaN;1;2;99;9;1,6
13.08.2022 06:00;17,1;65,8;25;1020; NaN;1;2;102;11;1,5
13.08.2022 05:00;17,4;63,3;1;1020; NaN;1;2;102;12;1,7
13.08.2022 04:00;17;63;0;1020;0,1;1;2;102;10;1,7
13.08.2022 03:00;17,2;60,4;0;1020;0,1;1;2;102;11;1,6
13.08.2022 02:00;17,3;59;0;1021;0,1;1;2;100;10;1,5
13.08.2022 01:00;17,3;58,7;0;1021;0,1;1;2;99;12;1,3
13.08.2022 00:00;17,6;57,8;0;1021;0,1;1;2;99;10;1,1
12.08.2022 23:00;17,7;56,6;0;1021;0,1;1;2;100;8;0,5
12.08.2022 22:00;18,1;54,6;0;1021;0,1;1;2;101;2;0,5
12.08.2022 21:00;18,5;52,7;0;1021;0,1;1;3;102;12;1,5
12.08.2022 20:00;19,2;50;6;1021;0,1;1;3;104;10;1,7
12.08.2022 19:00;19,9;47,4;25;1021;0,2;1;2;102;11;1,7
12.08.2022 18:00;22;42,8;264;1021;0,1;1;2;101;6;1,7
12.08.2022 17:00;21,5;44,8;306;1021;0,1;1;2;98;9;1,5
12.08.2022 16:00;21,5;45,7;320;1021;0,1;1;2;95;14;1,6
12.08.2022 15:00;22,5;42,8;588;1022;0,1;1;2;97;10;1,8
12.08.2022 14:00;20,7;48;432;1022;0,1;1;2;93;8;1,8
12.08.2022 13:00;20,2;48,3;378;1022;0,1;1;2;88;6;1,8
12.08.2022 12:00;20,4;46,8;472;1023;0,1;1;2;84;4;1,5
12.08.2022 11:00;19,6;47,4;531;1023;0,1;1;2;80;6;1,1
12.08.2022 10:00;19,4;48,7;722;1023;0,1;1;2;77;6;1,1
12.08.2022 09:00;16,8;56,4;210;1023;0,1;1;1;77;6;0,5
12.08.2022 08:00;16,1;55,8;110;1023;0,1;1;1;80;6;0,5
12.08.2022 07:00;17;50,9;147;1023;0,1;1;2;81;6;1,2
12.08.2022 06:00;15,3;55,6;50;1022;0,1;1;2;86;7;1,3
12.08.2022 05:00;15,1;58,3;1;1022;0,1;1;2;87;13;1,2
12.08.2022 04:00;15,1;59,7;0;1023;0,1;1;5;85;13;1,8
12.08.2022 03:00;15,1;61,2;0;1023;0,1;1;10;79;11;2,2
12.08.2022 02:00;15,7;55,1;0;1023;0,1;1;5;90;8;1,7
12.08.2022 01:00;16,5;49,1;0;1023;0,1;1;2;98;6;1,2
12.08.2022 00:00;17;47,1;0;1024;0,1;1;1;100;7;1,2
11.08.2022 23:00;17,3;47,9;0;1024;0,1;1;2;101;10;1,1
11.08.2022 22:00;17,5;45,7;0;1023;0,1;1;2;103;11;1,5
11.08.2022 21:00;17,9;43,1;0;1023;0,1;1;2;104;10;1,5
11.08.2022 20:00;18,9;40,3;4;1023;0,1;1;2;106;11;1,6
11.08.2022 19:00;21,4;36,6;109;1023;0,1;1;2;111;11;1,7
11.08.2022 18:00;23;33;284;1023;0,1;1;2;112;7;1,3
11.08.2022 17:00;23,5;30,4;464;1023;0,1;1;2;109;2;1,1
11.08.2022 16:00;24;29,2;628;1024;0,1;1;2;106;10;0,5
11.08.2022 15:00;23,8;31,1;755;1024;0,1;1;2;102;10;0,5
11.08.2022 14:00;23,1;35,1;704;1025;0,1;1;2;103;12;0,5
11.08.2022 13:00;22,9;37,9;777;1025;0,1;1;2;105;12;0,5
11.08.2022 12:00;23,2;35,4;892;1025;0,1;1;2;103;11;0,5
11.08.2022 11:00;21,4;41,2;675;1026;0,1;1;2;105;12;1,1
11.08.2022 10:00;20,3;45,2;483;1026;0,1;1;2;102;10;1,1
11.08.2022 09:00;19,9;46,3;417;1026;0,1;1;2;99;7;1,2
11.08.2022 08:00;19,3;50,5;295;1026;0,1;1;4;87;6;2,5
11.08.2022 07:00;17,3;55,4;153;1026;0,1;1;9;82;13;7,3
11.08.2022 06:00;15,3;61,5;51;1026;0,1;1;10;85;10;7,1
11.08.2022 05:00;14,7;63,6;1;1026;0,1;1;4;93;11;2,5
11.08.2022 04:00;14,7;63,5;0;1026;0,1;1;5;94;12;3,2
11.08.2022 03:00;15,1;61,8;0;1026;0,1;1;6;94;15;3,5
11.08.2022 02:00;15,5;60,2;0;1026;0,1;1;6;95;13;3,8
11.08.2022 01:00;15,9;58,4;0;1026;0,1;1;7;97;12;3,4
11.08.2022 00:00;16,3;55,6;0;1026;0,1;1;10;95;11;4,5
10.08.2022 23:00;17,5;50,6;0;1026;0,1;1;6;104;12;3,2
10.08.2022 22:00;18,2;47,7;0;1026;0,1;1;3;110;13;2,4
10.08.2022 21:00;19,1;44,2;0;1027;0,1;1;2;112;18;1,1
10.08.2022 20:00;19,8;43,2;7;1026;0,1;1;2;112;17;0,5
10.08.2022 19:00;21,1;39;69;1026;0,1;1;2;114;14;1
10.08.2022 18:00;21,8;40,4;220;1026;0,1;1;2;110;15;1,1
10.08.2022 17:00;22,1;39,8;123;1027;0,1;1;3;109;16;1,1
10.08.2022 16:00;22,1;40,1;352;1027;0,1;1;2;111;14;1,2
10.08.2022 15:00;21,8;40;323;1028;0,1;1;3;112;15;1,2
10.08.2022 14:00;21,4;41,4;307;1028;0,1;1;3;110;14;1,6
10.08.2022 13:00;21,9;39,6;473;1028;0,1;1;3;106;14;1,3
10.08.2022 12:00;20,9;44,3;470;1029;0,2;1;5;103;18;3,4
10.08.2022 11:00;19,3;49,1;147;1029;0,1;1;10;97;15;3,6
10.08.2022 10:00;19,6;47;93;1029;0,1;1;9;97;12;2,9
10.08.2022 09:00;20,7;44,4;302;1028;0,2;1;5;102;9;3,4
10.08.2022 08:00;19,4;50,6;305;1028;0,3;1;4;94;12;2,3
10.08.2022 07:00;17;59,1;118;1028;0,3;1;8;83;12;4,9
10.08.2022 06:00;15,4;62,6;52;1028;0,6;1;12;82;12;7,8
10.08.2022 05:00;15;63,3;1;1028;0,1;1;13;80;13;9,2
10.08.2022 04:00;14,9;62,2;0;1028;0,1;1;7;87;14;4,3
10.08.2022 03:00;15,3;60;0;1028;0,1;1;7;88;11;4,2
10.08.2022 02:00;16;56,9;0;1028;0,1;1;11;86;12;5,4
10.08.2022 01:00;16,5;53,8;0;1028;0,1;1;7;94;10;2,9
10.08.2022 00:00;17,3;49,9;0;1029;0,1;1;2;102;14;1,3
09.08.2022 23:00;17,4;48,2;0;1028;0,1;1;2;107;14;1,4
09.08.2022 22:00;17,8;46,1;0;1028;0,1;1;3;115;14;2
09.08.2022 21:00;18,2;44,8;0;1028;0,1;1;3;115;13;2,5
09.08.2022 20:00;19,3;41,9;11;1028;0,1;1;3;116;15;2,9
09.08.2022 19:00;20,2;39,9;82;1028;0,1;1;3;110;20;2,2
09.08.2022 18:00;22;36,3;252;1028;0,1;1;2;104;12;1,2
09.08.2022 17:00;21,7;38;353;1028;0,1;1;2;101;13;0,5
09.08.2022 16:00;21,6;39,1;316;1028;0,1;1;3;103;12;0,5
09.08.2022 15:00;21,5;39,7;392;1028;0,1;1;2;101;12;1
09.08.2022 14:00;22,1;37,3;379;1028;0,1;1;2;95;8;1,1
09.08.2022 13:00;21,3;38,7;473;1028; NaN;1;2;95;9;1,2
09.08.2022 12:00;21,2;38,7;459;1028; NaN;1;3;97;10;1,9
09.08.2022 11:00;21,1;38,4;627;1028; NaN;1;3;93;9;1,8
09.08.2022 10:00;19,7;42,3;347;1028; NaN;1;2;88;9;1
09.08.2022 09:00;19,7;43,9;545;1028; NaN;1;2;87;10;1,1
09.08.2022 08:00;18,6;49,7;282;1028;0,1;1;4;85;9;2,3
09.08.2022 07:00;17,6;50,3;164;1027;0,1;1;7;95;10;5,2
09.08.2022 06:00;15,3;56,1;54;1027;0,1;1;8;92;9;5,8
09.08.2022 05:00;14,6;57,9;1;1027;0,1;1;13;81;11;11,9
09.08.2022 04:00;14,7;57,3;0;1027;0,2;1;13;79;10;12,3
09.08.2022 03:00;14,8;56,7;0;1027;0,1;1;11;80;9;11,6
09.08.2022 02:00;14,8;56,7;0;1027;0,1;1;7;84;6;4
09.08.2022 01:00;14,8;56,7;0;1027;0,1;1;10;81;6;4,7
09.08.2022 00:00;15,4;54,8;0;1027;0,2;1;5;89;12;2,7
08.08.2022 23:00;16;52,3;0;1027;0,2;1;3;93;8;2
08.08.2022 22:00;16,5;50;0;1027;0,2;1;2;91;10;1,3
08.08.2022 21:00;17,3;46,3;0;1026;0,2;1;2;92;9;1,2
08.08.2022 20:00;18,2;43,8;10;1026;0,1;1;2;91;8;1,1
08.08.2022 19:00;20,2;39,7;116;1025;0,1;1;2;92;10;1,2
08.08.2022 18:00;21;37;291;1025;0,1;1;2;95;11;1
08.08.2022 17:00;21,6;36,1;468;1025;0,1;1;2;94;8;0,5
08.08.2022 16:00;21,7;36,2;635;1025;0,1;1;2;91;9;0,5
08.08.2022 15:00;21,8;35,6;765;1025;0,1;1;1;89;6;0,5
08.08.2022 14:00;21,5;36,3;850;1025;0,1;1;2;87;2;0,5
08.08.2022 13:00;21,2;36,6;886;1025;0,1;1;2;87;5;1,2
08.08.2022 12:00;20,4;38,5;869;1025;0,1;1;2;83;6;1,1
08.08.2022 11:00;19,7;39,9;827;1026;0,1;1;1;84;6;1,2
08.08.2022 10:00;18,4;42,2;739;1025;0,1;1;2;85;7;1,4
08.08.2022 09:00;17,6;46,2;566;1025;0,1;1;2;78;7;2,6
08.08.2022 08:00;16,6;51,8;285;1025;0,8;1;6;72;10;42,6
08.08.2022 07:00;15,9;51,4;177;1025;1,9;1;12;79;11;142
08.08.2022 06:00;13,3;59,4;59;1024;0,9;1;13;71;9;90,8
08.08.2022 05:00;12,5;61,7;2;1024;0,2;1;6;77;7;18,9
08.08.2022 04:00;12,4;61,7;0;1024;0,1;1;7;76;8;59,1
08.08.2022 03:00;12,5;61,8;0;1024;0,1;1;8;74;7;4,6
08.08.2022 02:00;12,8;60,8;0;1024;0,1;1;7;76;7;2,2
08.08.2022 01:00;13,3;58,2;0;1024;0,2;1;6;78;7;3
08.08.2022 00:00;14,1;52,4;0;1024;0,3;1;2;86;5;1,7
07.08.2022 23:00;14,3;51,1;0;1024;0,3;1;2;86;2;1
07.08.2022 22:00;15,1;47,4;0;1024;0,3;1;2;88;5;1,1
07.08.2022 21:00;15,6;46,7;0;1024;0,1;1;2;87;8;1
07.08.2022 20:00;17;43,3;14;1023;0,1;1;2;85;5;0,5
07.08.2022 19:00;18,8;40,5;123;1023;0,1;1;2;85;8;0,5
07.08.2022 18:00;20;38,8;273;1023;0,1;1;2;86;6;0,5
07.08.2022 17:00;20,9;36,3;402;1023;0,1;1;2;94;4;1,5
07.08.2022 16:00;21,5;35,2;636;1023;0,1;1;2;91;2;1,4
07.08.2022 15:00;20,8;37,1;684;1024;0,1;1;2;94;8;2,8
07.08.2022 14:00;20,4;37,9;574;1024;0,1;1;3;96;7;4,9
07.08.2022 13:00;18,9;42;725;1025;0,1;1;2;88;8;2,4
07.08.2022 12:00;18,5;44;440;1025;0,1;1;3;84;9;4,2
07.08.2022 11:00;18,8;42,5;854;1026;0,1;1;4;83;9;5
07.08.2022 10:00;17,2;45,2;698;1026;0,1;1;4;79;2;2,7
07.08.2022 09:00;16,7;46,6;597;1026;0,1;1;2;77;4;1,3
07.08.2022 08:00;15,5;49,9;290;1026;0,1;1;1;74;6;1
07.08.2022 07:00;14,3;53;190;1026;0,1;1;1;72;4;1
07.08.2022 06:00;12,1;58,3;63;1026;0,1;1;2;73;7;1,2
07.08.2022 05:00;11,2;61,8;2;1026;0,1;1;2;73;2;1,1
07.08.2022 04:00;11;63;0;1026;0,1;1;2;70;2;1,1
07.08.2022 03:00;10,9;63,6;0;1026;0,1;1;3;67;2;1,4
07.08.2022 02:00;10,8;63,1;0;1026;0,1;1;3;71;4;1
07.08.2022 01:00;11,1;61,7;0;1027;0,1;1;3;71;4;0,5
07.08.2022 00:00;11,3;62,7;0;1027;0,1;1;3;70;5;0,5
06.08.2022 23:00;11,7;62,3;0;1027;0,1;1;4;68;9;1,4
06.08.2022 22:00;12,6;58,6;0;1027;0,1;1;4;71;6;2,5
06.08.2022 21:00;13,4;55;0;1026;0,1;1;2;75;7;1,3
06.08.2022 20:00;14,6;51,6;15;1026;0,1;1;2;76;2;0,5
06.08.2022 19:00;16,5;46,4;138;1026;0,1;1;2;78;4;0,5
06.08.2022 18:00;17;44,3;327;1026;0,1;1;2;82;6;0,5
06.08.2022 17:00;17,2;45,3;504;1026;0,1;1;2;82;2;0,5
06.08.2022 16:00;16,8;48,6;567;1026;0,1;1;2;81;6;0,5
06.08.2022 15:00;16,6;51,1;795;1026;0,1;1;2;80;2;1,1
06.08.2022 14:00;16;55,1;903;1026;0,1;1;2;77;2;1
